PING 141.44.1.1 (141.44.1.1) 56(84) bytes of data.
64 bytes from 141.44.1.1: icmp_seq=386 ttl=54 time=685 ms
64 bytes from 141.44.1.1: icmp_seq=387 ttl=54 time=1954 ms
64 bytes from 141.44.1.1: icmp_seq=388 ttl=54 time=1499 ms
64 bytes from 141.44.1.1: icmp_seq=389 ttl=54 time=935 ms
64 bytes from 141.44.1.1: icmp_seq=390 ttl=54 time=1318 ms
64 bytes from 141.44.1.1: icmp_seq=391 ttl=54 time=2287 ms
64 bytes from 141.44.1.1: icmp_seq=392 ttl=54 time=1987 ms
64 bytes from 141.44.1.1: icmp_seq=393 ttl=54 time=1161 ms
64 bytes from 141.44.1.1: icmp_seq=394 ttl=54 time=1376 ms
64 bytes from 141.44.1.1: icmp_seq=395 ttl=54 time=2092 ms
64 bytes from 141.44.1.1: icmp_seq=396 ttl=54 time=1957 ms
64 bytes from 141.44.1.1: icmp_seq=397 ttl=54 time=1971 ms
64 bytes from 141.44.1.1: icmp_seq=398 ttl=54 time=2672 ms
64 bytes from 141.44.1.1: icmp_seq=399 ttl=54 time=3641 ms
64 bytes from 141.44.1.1: icmp_seq=402 ttl=54 time=2740 ms
64 bytes from 141.44.1.1: icmp_seq=403 ttl=54 time=4542 ms
64 bytes from 141.44.1.1: icmp_seq=404 ttl=54 time=5575 ms
64 bytes from 141.44.1.1: icmp_seq=405 ttl=54 time=6202 ms
64 bytes from 141.44.1.1: icmp_seq=406 ttl=54 time=5978 ms
64 bytes from 141.44.1.1: icmp_seq=407 ttl=54 time=5394 ms
64 bytes from 141.44.1.1: icmp_seq=408 ttl=54 time=4771 ms
64 bytes from 141.44.1.1: icmp_seq=410 ttl=54 time=3182 ms
64 bytes from 141.44.1.1: icmp_seq=411 ttl=54 time=2520 ms
64 bytes from 141.44.1.1: icmp_seq=412 ttl=54 time=2069 ms
64 bytes from 141.44.1.1: icmp_seq=414 ttl=54 time=3757 ms
64 bytes from 141.44.1.1: icmp_seq=415 ttl=54 time=3508 ms
64 bytes from 141.44.1.1: icmp_seq=417 ttl=54 time=4241 ms
64 bytes from 141.44.1.1: icmp_seq=418 ttl=54 time=3770 ms
64 bytes from 141.44.1.1: icmp_seq=420 ttl=54 time=3203 ms
64 bytes from 141.44.1.1: icmp_seq=421 ttl=54 time=2364 ms
64 bytes from 141.44.1.1: icmp_seq=422 ttl=54 time=2327 ms
64 bytes from 141.44.1.1: icmp_seq=423 ttl=54 time=1554 ms
64 bytes from 141.44.1.1: icmp_seq=424 ttl=54 time=869 ms
64 bytes from 141.44.1.1: icmp_seq=425 ttl=54 time=531 ms
64 bytes from 141.44.1.1: icmp_seq=426 ttl=54 time=647 ms
64 bytes from 141.44.1.1: icmp_seq=427 ttl=54 time=449 ms
64 bytes from 141.44.1.1: icmp_seq=428 ttl=54 time=647 ms
64 bytes from 141.44.1.1: icmp_seq=429 ttl=54 time=698 ms
64 bytes from 141.44.1.1: icmp_seq=430 ttl=54 time=517 ms
64 bytes from 141.44.1.1: icmp_seq=431 ttl=54 time=821 ms
64 bytes from 141.44.1.1: icmp_seq=432 ttl=54 time=442 ms
64 bytes from 141.44.1.1: icmp_seq=433 ttl=54 time=402 ms
64 bytes from 141.44.1.1: icmp_seq=434 ttl=54 time=354 ms
64 bytes from 141.44.1.1: icmp_seq=435 ttl=54 time=62.2 ms
64 bytes from 141.44.1.1: icmp_seq=436 ttl=54 time=248 ms
64 bytes from 141.44.1.1: icmp_seq=437 ttl=54 time=196 ms
64 bytes from 141.44.1.1: icmp_seq=438 ttl=54 time=75.6 ms
64 bytes from 141.44.1.1: icmp_seq=439 ttl=54 time=63.0 ms
64 bytes from 141.44.1.1: icmp_seq=440 ttl=54 time=82.5 ms
64 bytes from 141.44.1.1: icmp_seq=441 ttl=54 time=83.6 ms
64 bytes from 141.44.1.1: icmp_seq=442 ttl=54 time=99.1 ms
64 bytes from 141.44.1.1: icmp_seq=443 ttl=54 time=62.1 ms
64 bytes from 141.44.1.1: icmp_seq=444 ttl=54 time=71.3 ms
64 bytes from 141.44.1.1: icmp_seq=445 ttl=54 time=91.1 ms
64 bytes from 141.44.1.1: icmp_seq=446 ttl=54 time=70.3 ms
64 bytes from 141.44.1.1: icmp_seq=447 ttl=54 time=55.2 ms
64 bytes from 141.44.1.1: icmp_seq=448 ttl=54 time=75.0 ms
64 bytes from 141.44.1.1: icmp_seq=449 ttl=54 time=79.4 ms
64 bytes from 141.44.1.1: icmp_seq=450 ttl=54 time=82.5 ms
64 bytes from 141.44.1.1: icmp_seq=451 ttl=54 time=91.8 ms
64 bytes from 141.44.1.1: icmp_seq=452 ttl=54 time=189 ms
64 bytes from 141.44.1.1: icmp_seq=453 ttl=54 time=55.9 ms
64 bytes from 141.44.1.1: icmp_seq=454 ttl=54 time=58.4 ms
64 bytes from 141.44.1.1: icmp_seq=455 ttl=54 time=59.4 ms
64 bytes from 141.44.1.1: icmp_seq=456 ttl=54 time=55.7 ms
64 bytes from 141.44.1.1: icmp_seq=457 ttl=54 time=61.7 ms
64 bytes from 141.44.1.1: icmp_seq=458 ttl=54 time=58.2 ms
64 bytes from 141.44.1.1: icmp_seq=459 ttl=54 time=81.3 ms
64 bytes from 141.44.1.1: icmp_seq=460 ttl=54 time=95.2 ms
64 bytes from 141.44.1.1: icmp_seq=461 ttl=54 time=114 ms
64 bytes from 141.44.1.1: icmp_seq=462 ttl=54 time=79.9 ms
64 bytes from 141.44.1.1: icmp_seq=463 ttl=54 time=59.1 ms
64 bytes from 141.44.1.1: icmp_seq=464 ttl=54 time=66.5 ms
64 bytes from 141.44.1.1: icmp_seq=465 ttl=54 time=238 ms
64 bytes from 141.44.1.1: icmp_seq=466 ttl=54 time=108 ms
64 bytes from 141.44.1.1: icmp_seq=467 ttl=54 time=66.0 ms
64 bytes from 141.44.1.1: icmp_seq=468 ttl=54 time=61.2 ms
64 bytes from 141.44.1.1: icmp_seq=469 ttl=54 time=59.2 ms
64 bytes from 141.44.1.1: icmp_seq=470 ttl=54 time=77.1 ms
64 bytes from 141.44.1.1: icmp_seq=471 ttl=54 time=92.1 ms
64 bytes from 141.44.1.1: icmp_seq=472 ttl=54 time=122 ms
64 bytes from 141.44.1.1: icmp_seq=473 ttl=54 time=1378 ms
64 bytes from 141.44.1.1: icmp_seq=474 ttl=54 time=667 ms
64 bytes from 141.44.1.1: icmp_seq=475 ttl=54 time=385 ms
64 bytes from 141.44.1.1: icmp_seq=476 ttl=54 time=583 ms
64 bytes from 141.44.1.1: icmp_seq=477 ttl=54 time=606 ms
64 bytes from 141.44.1.1: icmp_seq=478 ttl=54 time=152 ms
64 bytes from 141.44.1.1: icmp_seq=479 ttl=54 time=805 ms
64 bytes from 141.44.1.1: icmp_seq=480 ttl=54 time=978 ms
64 bytes from 141.44.1.1: icmp_seq=481 ttl=54 time=578 ms
64 bytes from 141.44.1.1: icmp_seq=482 ttl=54 time=550 ms
64 bytes from 141.44.1.1: icmp_seq=483 ttl=54 time=194 ms
64 bytes from 141.44.1.1: icmp_seq=484 ttl=54 time=245 ms
64 bytes from 141.44.1.1: icmp_seq=485 ttl=54 time=201 ms
64 bytes from 141.44.1.1: icmp_seq=486 ttl=54 time=75.4 ms
64 bytes from 141.44.1.1: icmp_seq=487 ttl=54 time=87.7 ms
64 bytes from 141.44.1.1: icmp_seq=488 ttl=54 time=166 ms
64 bytes from 141.44.1.1: icmp_seq=489 ttl=54 time=154 ms
64 bytes from 141.44.1.1: icmp_seq=490 ttl=54 time=57.7 ms
64 bytes from 141.44.1.1: icmp_seq=491 ttl=54 time=133 ms
64 bytes from 141.44.1.1: icmp_seq=492 ttl=54 time=73.1 ms
64 bytes from 141.44.1.1: icmp_seq=493 ttl=54 time=62.5 ms
64 bytes from 141.44.1.1: icmp_seq=494 ttl=54 time=205 ms
64 bytes from 141.44.1.1: icmp_seq=495 ttl=54 time=98.9 ms
64 bytes from 141.44.1.1: icmp_seq=496 ttl=54 time=108 ms
