PING 141.44.1.1 (141.44.1.1) 56(84) bytes of data.
64 bytes from 141.44.1.1: icmp_seq=822 ttl=54 time=846 ms
64 bytes from 141.44.1.1: icmp_seq=823 ttl=54 time=725 ms
64 bytes from 141.44.1.1: icmp_seq=824 ttl=54 time=774 ms
64 bytes from 141.44.1.1: icmp_seq=825 ttl=54 time=232 ms
64 bytes from 141.44.1.1: icmp_seq=826 ttl=54 time=363 ms
64 bytes from 141.44.1.1: icmp_seq=827 ttl=54 time=356 ms
64 bytes from 141.44.1.1: icmp_seq=828 ttl=54 time=693 ms
64 bytes from 141.44.1.1: icmp_seq=829 ttl=54 time=525 ms
64 bytes from 141.44.1.1: icmp_seq=830 ttl=54 time=868 ms
64 bytes from 141.44.1.1: icmp_seq=831 ttl=54 time=201 ms
64 bytes from 141.44.1.1: icmp_seq=833 ttl=54 time=470 ms
64 bytes from 141.44.1.1: icmp_seq=834 ttl=54 time=273 ms
64 bytes from 141.44.1.1: icmp_seq=835 ttl=54 time=397 ms
64 bytes from 141.44.1.1: icmp_seq=836 ttl=54 time=812 ms
64 bytes from 141.44.1.1: icmp_seq=837 ttl=54 time=304 ms
64 bytes from 141.44.1.1: icmp_seq=838 ttl=54 time=114 ms
64 bytes from 141.44.1.1: icmp_seq=839 ttl=54 time=887 ms
64 bytes from 141.44.1.1: icmp_seq=840 ttl=54 time=900 ms
64 bytes from 141.44.1.1: icmp_seq=841 ttl=54 time=717 ms
64 bytes from 141.44.1.1: icmp_seq=842 ttl=54 time=518 ms
64 bytes from 141.44.1.1: icmp_seq=843 ttl=54 time=1161 ms
64 bytes from 141.44.1.1: icmp_seq=844 ttl=54 time=730 ms
64 bytes from 141.44.1.1: icmp_seq=845 ttl=54 time=736 ms
64 bytes from 141.44.1.1: icmp_seq=847 ttl=54 time=269 ms
64 bytes from 141.44.1.1: icmp_seq=849 ttl=54 time=698 ms
64 bytes from 141.44.1.1: icmp_seq=851 ttl=54 time=149 ms
64 bytes from 141.44.1.1: icmp_seq=852 ttl=54 time=112 ms
64 bytes from 141.44.1.1: icmp_seq=853 ttl=54 time=112 ms
64 bytes from 141.44.1.1: icmp_seq=854 ttl=54 time=193 ms
64 bytes from 141.44.1.1: icmp_seq=855 ttl=54 time=236 ms
64 bytes from 141.44.1.1: icmp_seq=856 ttl=54 time=149 ms
64 bytes from 141.44.1.1: icmp_seq=857 ttl=54 time=210 ms
64 bytes from 141.44.1.1: icmp_seq=859 ttl=54 time=369 ms
64 bytes from 141.44.1.1: icmp_seq=860 ttl=54 time=437 ms
64 bytes from 141.44.1.1: icmp_seq=861 ttl=54 time=441 ms
64 bytes from 141.44.1.1: icmp_seq=862 ttl=54 time=611 ms
64 bytes from 141.44.1.1: icmp_seq=863 ttl=54 time=639 ms
64 bytes from 141.44.1.1: icmp_seq=864 ttl=54 time=484 ms
64 bytes from 141.44.1.1: icmp_seq=865 ttl=54 time=360 ms
64 bytes from 141.44.1.1: icmp_seq=866 ttl=54 time=622 ms
64 bytes from 141.44.1.1: icmp_seq=867 ttl=54 time=344 ms
64 bytes from 141.44.1.1: icmp_seq=868 ttl=54 time=725 ms
64 bytes from 141.44.1.1: icmp_seq=869 ttl=54 time=399 ms
64 bytes from 141.44.1.1: icmp_seq=870 ttl=54 time=280 ms
64 bytes from 141.44.1.1: icmp_seq=871 ttl=54 time=357 ms
64 bytes from 141.44.1.1: icmp_seq=872 ttl=54 time=178 ms
64 bytes from 141.44.1.1: icmp_seq=873 ttl=54 time=474 ms
64 bytes from 141.44.1.1: icmp_seq=874 ttl=54 time=485 ms
64 bytes from 141.44.1.1: icmp_seq=875 ttl=54 time=517 ms
64 bytes from 141.44.1.1: icmp_seq=876 ttl=54 time=381 ms
64 bytes from 141.44.1.1: icmp_seq=877 ttl=54 time=422 ms
64 bytes from 141.44.1.1: icmp_seq=879 ttl=54 time=1001 ms
64 bytes from 141.44.1.1: icmp_seq=880 ttl=54 time=681 ms
64 bytes from 141.44.1.1: icmp_seq=881 ttl=54 time=1108 ms
64 bytes from 141.44.1.1: icmp_seq=882 ttl=54 time=1401 ms
64 bytes from 141.44.1.1: icmp_seq=883 ttl=54 time=1044 ms
64 bytes from 141.44.1.1: icmp_seq=884 ttl=54 time=1404 ms
64 bytes from 141.44.1.1: icmp_seq=886 ttl=54 time=733 ms
64 bytes from 141.44.1.1: icmp_seq=887 ttl=54 time=679 ms
64 bytes from 141.44.1.1: icmp_seq=888 ttl=54 time=288 ms
64 bytes from 141.44.1.1: icmp_seq=889 ttl=54 time=932 ms
64 bytes from 141.44.1.1: icmp_seq=891 ttl=54 time=264 ms
64 bytes from 141.44.1.1: icmp_seq=892 ttl=54 time=112 ms
64 bytes from 141.44.1.1: icmp_seq=893 ttl=54 time=599 ms
64 bytes from 141.44.1.1: icmp_seq=894 ttl=54 time=426 ms
64 bytes from 141.44.1.1: icmp_seq=895 ttl=54 time=536 ms
64 bytes from 141.44.1.1: icmp_seq=896 ttl=54 time=781 ms
64 bytes from 141.44.1.1: icmp_seq=897 ttl=54 time=455 ms
64 bytes from 141.44.1.1: icmp_seq=898 ttl=54 time=200 ms
64 bytes from 141.44.1.1: icmp_seq=899 ttl=54 time=749 ms
64 bytes from 141.44.1.1: icmp_seq=900 ttl=54 time=873 ms
64 bytes from 141.44.1.1: icmp_seq=901 ttl=54 time=485 ms
64 bytes from 141.44.1.1: icmp_seq=902 ttl=54 time=918 ms
64 bytes from 141.44.1.1: icmp_seq=903 ttl=54 time=742 ms
64 bytes from 141.44.1.1: icmp_seq=904 ttl=54 time=677 ms
64 bytes from 141.44.1.1: icmp_seq=905 ttl=54 time=301 ms
64 bytes from 141.44.1.1: icmp_seq=906 ttl=54 time=395 ms
64 bytes from 141.44.1.1: icmp_seq=907 ttl=54 time=508 ms
64 bytes from 141.44.1.1: icmp_seq=908 ttl=54 time=277 ms
64 bytes from 141.44.1.1: icmp_seq=909 ttl=54 time=968 ms
64 bytes from 141.44.1.1: icmp_seq=910 ttl=54 time=629 ms
64 bytes from 141.44.1.1: icmp_seq=911 ttl=54 time=675 ms
64 bytes from 141.44.1.1: icmp_seq=912 ttl=54 time=900 ms
64 bytes from 141.44.1.1: icmp_seq=913 ttl=54 time=341 ms
64 bytes from 141.44.1.1: icmp_seq=914 ttl=54 time=392 ms
64 bytes from 141.44.1.1: icmp_seq=915 ttl=54 time=194 ms
64 bytes from 141.44.1.1: icmp_seq=916 ttl=54 time=265 ms
64 bytes from 141.44.1.1: icmp_seq=917 ttl=54 time=95.2 ms
64 bytes from 141.44.1.1: icmp_seq=918 ttl=54 time=134 ms
64 bytes from 141.44.1.1: icmp_seq=919 ttl=54 time=124 ms
64 bytes from 141.44.1.1: icmp_seq=920 ttl=54 time=468 ms
64 bytes from 141.44.1.1: icmp_seq=921 ttl=54 time=136 ms
64 bytes from 141.44.1.1: icmp_seq=922 ttl=54 time=154 ms
64 bytes from 141.44.1.1: icmp_seq=923 ttl=54 time=188 ms
64 bytes from 141.44.1.1: icmp_seq=924 ttl=54 time=311 ms
64 bytes from 141.44.1.1: icmp_seq=925 ttl=54 time=107 ms
64 bytes from 141.44.1.1: icmp_seq=926 ttl=54 time=142 ms
64 bytes from 141.44.1.1: icmp_seq=927 ttl=54 time=133 ms
64 bytes from 141.44.1.1: icmp_seq=928 ttl=54 time=618 ms
64 bytes from 141.44.1.1: icmp_seq=930 ttl=54 time=183 ms
64 bytes from 141.44.1.1: icmp_seq=931 ttl=54 time=280 ms
64 bytes from 141.44.1.1: icmp_seq=932 ttl=54 time=452 ms
64 bytes from 141.44.1.1: icmp_seq=933 ttl=54 time=373 ms
64 bytes from 141.44.1.1: icmp_seq=934 ttl=54 time=106 ms
64 bytes from 141.44.1.1: icmp_seq=935 ttl=54 time=80.7 ms
64 bytes from 141.44.1.1: icmp_seq=936 ttl=54 time=98.6 ms
64 bytes from 141.44.1.1: icmp_seq=937 ttl=54 time=170 ms
64 bytes from 141.44.1.1: icmp_seq=938 ttl=54 time=458 ms
64 bytes from 141.44.1.1: icmp_seq=939 ttl=54 time=97.8 ms
64 bytes from 141.44.1.1: icmp_seq=940 ttl=54 time=90.4 ms
64 bytes from 141.44.1.1: icmp_seq=941 ttl=54 time=114 ms
64 bytes from 141.44.1.1: icmp_seq=942 ttl=54 time=112 ms
64 bytes from 141.44.1.1: icmp_seq=943 ttl=54 time=130 ms
64 bytes from 141.44.1.1: icmp_seq=944 ttl=54 time=124 ms
64 bytes from 141.44.1.1: icmp_seq=945 ttl=54 time=87.0 ms
64 bytes from 141.44.1.1: icmp_seq=946 ttl=54 time=204 ms
64 bytes from 141.44.1.1: icmp_seq=947 ttl=54 time=124 ms
64 bytes from 141.44.1.1: icmp_seq=948 ttl=54 time=135 ms
64 bytes from 141.44.1.1: icmp_seq=949 ttl=54 time=173 ms
64 bytes from 141.44.1.1: icmp_seq=950 ttl=54 time=94.4 ms
64 bytes from 141.44.1.1: icmp_seq=951 ttl=54 time=312 ms
64 bytes from 141.44.1.1: icmp_seq=952 ttl=54 time=134 ms
64 bytes from 141.44.1.1: icmp_seq=953 ttl=54 time=230 ms
64 bytes from 141.44.1.1: icmp_seq=954 ttl=54 time=414 ms
64 bytes from 141.44.1.1: icmp_seq=955 ttl=54 time=155 ms
64 bytes from 141.44.1.1: icmp_seq=956 ttl=54 time=404 ms
64 bytes from 141.44.1.1: icmp_seq=957 ttl=54 time=212 ms
64 bytes from 141.44.1.1: icmp_seq=958 ttl=54 time=271 ms
64 bytes from 141.44.1.1: icmp_seq=959 ttl=54 time=691 ms
64 bytes from 141.44.1.1: icmp_seq=960 ttl=54 time=916 ms
64 bytes from 141.44.1.1: icmp_seq=961 ttl=54 time=869 ms
64 bytes from 141.44.1.1: icmp_seq=962 ttl=54 time=160 ms
64 bytes from 141.44.1.1: icmp_seq=963 ttl=54 time=201 ms
64 bytes from 141.44.1.1: icmp_seq=964 ttl=54 time=84.8 ms
64 bytes from 141.44.1.1: icmp_seq=965 ttl=54 time=85.9 ms
64 bytes from 141.44.1.1: icmp_seq=966 ttl=54 time=97.3 ms
64 bytes from 141.44.1.1: icmp_seq=967 ttl=54 time=224 ms
64 bytes from 141.44.1.1: icmp_seq=968 ttl=54 time=76.6 ms
64 bytes from 141.44.1.1: icmp_seq=969 ttl=54 time=120 ms
64 bytes from 141.44.1.1: icmp_seq=970 ttl=54 time=139 ms
64 bytes from 141.44.1.1: icmp_seq=971 ttl=54 time=113 ms
64 bytes from 141.44.1.1: icmp_seq=973 ttl=54 time=109 ms
64 bytes from 141.44.1.1: icmp_seq=974 ttl=54 time=129 ms
64 bytes from 141.44.1.1: icmp_seq=975 ttl=54 time=113 ms
64 bytes from 141.44.1.1: icmp_seq=976 ttl=54 time=165 ms
64 bytes from 141.44.1.1: icmp_seq=977 ttl=54 time=142 ms
64 bytes from 141.44.1.1: icmp_seq=978 ttl=54 time=126 ms
64 bytes from 141.44.1.1: icmp_seq=979 ttl=54 time=105 ms
64 bytes from 141.44.1.1: icmp_seq=980 ttl=54 time=100 ms
64 bytes from 141.44.1.1: icmp_seq=981 ttl=54 time=128 ms
64 bytes from 141.44.1.1: icmp_seq=982 ttl=54 time=97.6 ms
64 bytes from 141.44.1.1: icmp_seq=983 ttl=54 time=104 ms
64 bytes from 141.44.1.1: icmp_seq=984 ttl=54 time=104 ms
64 bytes from 141.44.1.1: icmp_seq=985 ttl=54 time=319 ms
64 bytes from 141.44.1.1: icmp_seq=986 ttl=54 time=119 ms
64 bytes from 141.44.1.1: icmp_seq=987 ttl=54 time=90.3 ms
64 bytes from 141.44.1.1: icmp_seq=988 ttl=54 time=202 ms
64 bytes from 141.44.1.1: icmp_seq=989 ttl=54 time=107 ms
64 bytes from 141.44.1.1: icmp_seq=990 ttl=54 time=508 ms
64 bytes from 141.44.1.1: icmp_seq=991 ttl=54 time=422 ms
64 bytes from 141.44.1.1: icmp_seq=992 ttl=54 time=131 ms
64 bytes from 141.44.1.1: icmp_seq=993 ttl=54 time=112 ms
64 bytes from 141.44.1.1: icmp_seq=994 ttl=54 time=200 ms
64 bytes from 141.44.1.1: icmp_seq=995 ttl=54 time=128 ms
64 bytes from 141.44.1.1: icmp_seq=996 ttl=54 time=115 ms
64 bytes from 141.44.1.1: icmp_seq=997 ttl=54 time=98.3 ms
64 bytes from 141.44.1.1: icmp_seq=998 ttl=54 time=367 ms
64 bytes from 141.44.1.1: icmp_seq=999 ttl=54 time=403 ms
64 bytes from 141.44.1.1: icmp_seq=1000 ttl=54 time=151 ms
64 bytes from 141.44.1.1: icmp_seq=1001 ttl=54 time=148 ms
64 bytes from 141.44.1.1: icmp_seq=1002 ttl=54 time=287 ms
64 bytes from 141.44.1.1: icmp_seq=1003 ttl=54 time=78.4 ms
64 bytes from 141.44.1.1: icmp_seq=1004 ttl=54 time=592 ms
64 bytes from 141.44.1.1: icmp_seq=1005 ttl=54 time=531 ms
64 bytes from 141.44.1.1: icmp_seq=1006 ttl=54 time=911 ms
64 bytes from 141.44.1.1: icmp_seq=1007 ttl=54 time=1141 ms
64 bytes from 141.44.1.1: icmp_seq=1008 ttl=54 time=547 ms
64 bytes from 141.44.1.1: icmp_seq=1009 ttl=54 time=162 ms
64 bytes from 141.44.1.1: icmp_seq=1010 ttl=54 time=406 ms
64 bytes from 141.44.1.1: icmp_seq=1011 ttl=54 time=1514 ms
64 bytes from 141.44.1.1: icmp_seq=1012 ttl=54 time=2849 ms
64 bytes from 141.44.1.1: icmp_seq=1013 ttl=54 time=2611 ms
64 bytes from 141.44.1.1: icmp_seq=1014 ttl=54 time=2515 ms
64 bytes from 141.44.1.1: icmp_seq=1015 ttl=54 time=2187 ms
64 bytes from 141.44.1.1: icmp_seq=1016 ttl=54 time=1666 ms
64 bytes from 141.44.1.1: icmp_seq=1017 ttl=54 time=1317 ms
64 bytes from 141.44.1.1: icmp_seq=1018 ttl=54 time=765 ms
64 bytes from 141.44.1.1: icmp_seq=1019 ttl=54 time=167 ms
64 bytes from 141.44.1.1: icmp_seq=1020 ttl=54 time=135 ms
64 bytes from 141.44.1.1: icmp_seq=1021 ttl=54 time=217 ms
64 bytes from 141.44.1.1: icmp_seq=1022 ttl=54 time=182 ms
64 bytes from 141.44.1.1: icmp_seq=1023 ttl=54 time=498 ms
64 bytes from 141.44.1.1: icmp_seq=1024 ttl=54 time=615 ms
64 bytes from 141.44.1.1: icmp_seq=1025 ttl=54 time=125 ms
64 bytes from 141.44.1.1: icmp_seq=1026 ttl=54 time=234 ms
64 bytes from 141.44.1.1: icmp_seq=1027 ttl=54 time=207 ms
64 bytes from 141.44.1.1: icmp_seq=1028 ttl=54 time=667 ms
64 bytes from 141.44.1.1: icmp_seq=1029 ttl=54 time=1394 ms
64 bytes from 141.44.1.1: icmp_seq=1030 ttl=54 time=1000 ms
64 bytes from 141.44.1.1: icmp_seq=1031 ttl=54 time=626 ms
64 bytes from 141.44.1.1: icmp_seq=1032 ttl=54 time=214 ms
64 bytes from 141.44.1.1: icmp_seq=1034 ttl=54 time=134 ms
64 bytes from 141.44.1.1: icmp_seq=1035 ttl=54 time=234 ms
64 bytes from 141.44.1.1: icmp_seq=1036 ttl=54 time=271 ms
64 bytes from 141.44.1.1: icmp_seq=1038 ttl=54 time=631 ms
64 bytes from 141.44.1.1: icmp_seq=1039 ttl=54 time=3219 ms
64 bytes from 141.44.1.1: icmp_seq=1040 ttl=54 time=4934 ms
64 bytes from 141.44.1.1: icmp_seq=1042 ttl=54 time=4816 ms
64 bytes from 141.44.1.1: icmp_seq=1044 ttl=54 time=3130 ms
64 bytes from 141.44.1.1: icmp_seq=1045 ttl=54 time=2800 ms
64 bytes from 141.44.1.1: icmp_seq=1048 ttl=54 time=1482 ms
64 bytes from 141.44.1.1: icmp_seq=1050 ttl=54 time=88.4 ms
64 bytes from 141.44.1.1: icmp_seq=1051 ttl=54 time=113 ms
64 bytes from 141.44.1.1: icmp_seq=1052 ttl=54 time=99.7 ms
64 bytes from 141.44.1.1: icmp_seq=1053 ttl=54 time=117 ms
64 bytes from 141.44.1.1: icmp_seq=1054 ttl=54 time=112 ms
64 bytes from 141.44.1.1: icmp_seq=1056 ttl=54 time=246 ms
64 bytes from 141.44.1.1: icmp_seq=1057 ttl=54 time=113 ms
64 bytes from 141.44.1.1: icmp_seq=1058 ttl=54 time=147 ms
64 bytes from 141.44.1.1: icmp_seq=1059 ttl=54 time=152 ms
64 bytes from 141.44.1.1: icmp_seq=1060 ttl=54 time=119 ms
64 bytes from 141.44.1.1: icmp_seq=1061 ttl=54 time=155 ms
64 bytes from 141.44.1.1: icmp_seq=1062 ttl=54 time=184 ms
64 bytes from 141.44.1.1: icmp_seq=1063 ttl=54 time=220 ms
64 bytes from 141.44.1.1: icmp_seq=1064 ttl=54 time=108 ms
64 bytes from 141.44.1.1: icmp_seq=1065 ttl=54 time=137 ms
64 bytes from 141.44.1.1: icmp_seq=1066 ttl=54 time=670 ms
64 bytes from 141.44.1.1: icmp_seq=1067 ttl=54 time=1639 ms
64 bytes from 141.44.1.1: icmp_seq=1068 ttl=54 time=2695 ms
64 bytes from 141.44.1.1: icmp_seq=1069 ttl=54 time=3811 ms
64 bytes from 141.44.1.1: icmp_seq=1070 ttl=54 time=3180 ms
64 bytes from 141.44.1.1: icmp_seq=1071 ttl=54 time=2509 ms
64 bytes from 141.44.1.1: icmp_seq=1073 ttl=54 time=748 ms
64 bytes from 141.44.1.1: icmp_seq=1074 ttl=54 time=271 ms
64 bytes from 141.44.1.1: icmp_seq=1075 ttl=54 time=154 ms
64 bytes from 141.44.1.1: icmp_seq=1076 ttl=54 time=127 ms
64 bytes from 141.44.1.1: icmp_seq=1077 ttl=54 time=160 ms
64 bytes from 141.44.1.1: icmp_seq=1079 ttl=54 time=105 ms
64 bytes from 141.44.1.1: icmp_seq=1080 ttl=54 time=94.9 ms
64 bytes from 141.44.1.1: icmp_seq=1082 ttl=54 time=449 ms
64 bytes from 141.44.1.1: icmp_seq=1083 ttl=54 time=590 ms
64 bytes from 141.44.1.1: icmp_seq=1084 ttl=54 time=387 ms
64 bytes from 141.44.1.1: icmp_seq=1085 ttl=54 time=894 ms
64 bytes from 141.44.1.1: icmp_seq=1086 ttl=54 time=1049 ms
64 bytes from 141.44.1.1: icmp_seq=1087 ttl=54 time=688 ms
64 bytes from 141.44.1.1: icmp_seq=1088 ttl=54 time=479 ms
64 bytes from 141.44.1.1: icmp_seq=1089 ttl=54 time=339 ms
64 bytes from 141.44.1.1: icmp_seq=1090 ttl=54 time=322 ms
64 bytes from 141.44.1.1: icmp_seq=1091 ttl=54 time=348 ms
64 bytes from 141.44.1.1: icmp_seq=1092 ttl=54 time=100 ms
64 bytes from 141.44.1.1: icmp_seq=1093 ttl=54 time=101 ms
64 bytes from 141.44.1.1: icmp_seq=1094 ttl=54 time=62.8 ms
64 bytes from 141.44.1.1: icmp_seq=1095 ttl=54 time=116 ms
64 bytes from 141.44.1.1: icmp_seq=1096 ttl=54 time=133 ms
64 bytes from 141.44.1.1: icmp_seq=1097 ttl=54 time=130 ms
64 bytes from 141.44.1.1: icmp_seq=1098 ttl=54 time=108 ms
64 bytes from 141.44.1.1: icmp_seq=1099 ttl=54 time=111 ms
64 bytes from 141.44.1.1: icmp_seq=1100 ttl=54 time=115 ms
64 bytes from 141.44.1.1: icmp_seq=1101 ttl=54 time=123 ms
64 bytes from 141.44.1.1: icmp_seq=1102 ttl=54 time=240 ms
64 bytes from 141.44.1.1: icmp_seq=1103 ttl=54 time=109 ms
64 bytes from 141.44.1.1: icmp_seq=1104 ttl=54 time=120 ms
64 bytes from 141.44.1.1: icmp_seq=1105 ttl=54 time=115 ms
64 bytes from 141.44.1.1: icmp_seq=1106 ttl=54 time=92.8 ms
64 bytes from 141.44.1.1: icmp_seq=1107 ttl=54 time=105 ms
64 bytes from 141.44.1.1: icmp_seq=1108 ttl=54 time=138 ms
64 bytes from 141.44.1.1: icmp_seq=1109 ttl=54 time=347 ms
64 bytes from 141.44.1.1: icmp_seq=1110 ttl=54 time=210 ms
64 bytes from 141.44.1.1: icmp_seq=1111 ttl=54 time=154 ms
64 bytes from 141.44.1.1: icmp_seq=1112 ttl=54 time=109 ms
64 bytes from 141.44.1.1: icmp_seq=1113 ttl=54 time=143 ms
64 bytes from 141.44.1.1: icmp_seq=1114 ttl=54 time=99.9 ms
64 bytes from 141.44.1.1: icmp_seq=1115 ttl=54 time=89.4 ms
64 bytes from 141.44.1.1: icmp_seq=1116 ttl=54 time=127 ms
64 bytes from 141.44.1.1: icmp_seq=1117 ttl=54 time=126 ms
64 bytes from 141.44.1.1: icmp_seq=1118 ttl=54 time=126 ms
64 bytes from 141.44.1.1: icmp_seq=1119 ttl=54 time=94.5 ms
64 bytes from 141.44.1.1: icmp_seq=1120 ttl=54 time=124 ms
64 bytes from 141.44.1.1: icmp_seq=1121 ttl=54 time=127 ms
64 bytes from 141.44.1.1: icmp_seq=1122 ttl=54 time=99.0 ms
64 bytes from 141.44.1.1: icmp_seq=1123 ttl=54 time=109 ms
64 bytes from 141.44.1.1: icmp_seq=1124 ttl=54 time=135 ms
64 bytes from 141.44.1.1: icmp_seq=1125 ttl=54 time=147 ms
64 bytes from 141.44.1.1: icmp_seq=1126 ttl=54 time=130 ms
64 bytes from 141.44.1.1: icmp_seq=1128 ttl=54 time=178 ms
64 bytes from 141.44.1.1: icmp_seq=1129 ttl=54 time=405 ms
64 bytes from 141.44.1.1: icmp_seq=1130 ttl=54 time=332 ms
64 bytes from 141.44.1.1: icmp_seq=1132 ttl=54 time=132 ms
64 bytes from 141.44.1.1: icmp_seq=1133 ttl=54 time=203 ms
64 bytes from 141.44.1.1: icmp_seq=1134 ttl=54 time=146 ms
64 bytes from 141.44.1.1: icmp_seq=1135 ttl=54 time=264 ms
64 bytes from 141.44.1.1: icmp_seq=1136 ttl=54 time=936 ms
64 bytes from 141.44.1.1: icmp_seq=1137 ttl=54 time=149 ms
64 bytes from 141.44.1.1: icmp_seq=1138 ttl=54 time=694 ms
64 bytes from 141.44.1.1: icmp_seq=1139 ttl=54 time=720 ms
64 bytes from 141.44.1.1: icmp_seq=1140 ttl=54 time=657 ms
64 bytes from 141.44.1.1: icmp_seq=1141 ttl=54 time=152 ms
64 bytes from 141.44.1.1: icmp_seq=1142 ttl=54 time=245 ms
64 bytes from 141.44.1.1: icmp_seq=1143 ttl=54 time=449 ms
64 bytes from 141.44.1.1: icmp_seq=1144 ttl=54 time=2055 ms
64 bytes from 141.44.1.1: icmp_seq=1146 ttl=54 time=774 ms
64 bytes from 141.44.1.1: icmp_seq=1147 ttl=54 time=1393 ms
64 bytes from 141.44.1.1: icmp_seq=1148 ttl=54 time=647 ms
64 bytes from 141.44.1.1: icmp_seq=1149 ttl=54 time=937 ms
64 bytes from 141.44.1.1: icmp_seq=1150 ttl=54 time=563 ms
64 bytes from 141.44.1.1: icmp_seq=1151 ttl=54 time=813 ms
64 bytes from 141.44.1.1: icmp_seq=1152 ttl=54 time=422 ms
64 bytes from 141.44.1.1: icmp_seq=1153 ttl=54 time=449 ms
64 bytes from 141.44.1.1: icmp_seq=1155 ttl=54 time=196 ms
64 bytes from 141.44.1.1: icmp_seq=1156 ttl=54 time=278 ms
64 bytes from 141.44.1.1: icmp_seq=1157 ttl=54 time=202 ms
64 bytes from 141.44.1.1: icmp_seq=1158 ttl=54 time=928 ms
64 bytes from 141.44.1.1: icmp_seq=1159 ttl=54 time=625 ms
64 bytes from 141.44.1.1: icmp_seq=1160 ttl=54 time=281 ms
64 bytes from 141.44.1.1: icmp_seq=1162 ttl=54 time=1437 ms
64 bytes from 141.44.1.1: icmp_seq=1163 ttl=54 time=1138 ms
64 bytes from 141.44.1.1: icmp_seq=1164 ttl=54 time=250 ms
64 bytes from 141.44.1.1: icmp_seq=1165 ttl=54 time=140 ms
64 bytes from 141.44.1.1: icmp_seq=1166 ttl=54 time=111 ms
64 bytes from 141.44.1.1: icmp_seq=1167 ttl=54 time=469 ms
64 bytes from 141.44.1.1: icmp_seq=1168 ttl=54 time=276 ms
64 bytes from 141.44.1.1: icmp_seq=1169 ttl=54 time=424 ms
64 bytes from 141.44.1.1: icmp_seq=1170 ttl=54 time=1033 ms
64 bytes from 141.44.1.1: icmp_seq=1171 ttl=54 time=1488 ms
64 bytes from 141.44.1.1: icmp_seq=1172 ttl=54 time=944 ms
64 bytes from 141.44.1.1: icmp_seq=1173 ttl=54 time=635 ms
64 bytes from 141.44.1.1: icmp_seq=1175 ttl=54 time=145 ms
64 bytes from 141.44.1.1: icmp_seq=1177 ttl=54 time=457 ms
64 bytes from 141.44.1.1: icmp_seq=1178 ttl=54 time=293 ms
64 bytes from 141.44.1.1: icmp_seq=1179 ttl=54 time=312 ms
64 bytes from 141.44.1.1: icmp_seq=1180 ttl=54 time=521 ms
64 bytes from 141.44.1.1: icmp_seq=1181 ttl=54 time=768 ms
64 bytes from 141.44.1.1: icmp_seq=1182 ttl=54 time=162 ms
64 bytes from 141.44.1.1: icmp_seq=1183 ttl=54 time=320 ms
64 bytes from 141.44.1.1: icmp_seq=1184 ttl=54 time=101 ms
64 bytes from 141.44.1.1: icmp_seq=1186 ttl=54 time=108 ms
64 bytes from 141.44.1.1: icmp_seq=1187 ttl=54 time=109 ms
64 bytes from 141.44.1.1: icmp_seq=1188 ttl=54 time=101 ms
64 bytes from 141.44.1.1: icmp_seq=1189 ttl=54 time=120 ms
64 bytes from 141.44.1.1: icmp_seq=1190 ttl=54 time=135 ms
64 bytes from 141.44.1.1: icmp_seq=1191 ttl=54 time=137 ms
64 bytes from 141.44.1.1: icmp_seq=1192 ttl=54 time=118 ms
64 bytes from 141.44.1.1: icmp_seq=1193 ttl=54 time=906 ms
64 bytes from 141.44.1.1: icmp_seq=1194 ttl=54 time=531 ms
64 bytes from 141.44.1.1: icmp_seq=1195 ttl=54 time=131 ms
64 bytes from 141.44.1.1: icmp_seq=1196 ttl=54 time=175 ms
64 bytes from 141.44.1.1: icmp_seq=1197 ttl=54 time=137 ms
64 bytes from 141.44.1.1: icmp_seq=1199 ttl=54 time=118 ms
64 bytes from 141.44.1.1: icmp_seq=1200 ttl=54 time=115 ms
64 bytes from 141.44.1.1: icmp_seq=1202 ttl=54 time=118 ms
64 bytes from 141.44.1.1: icmp_seq=1203 ttl=54 time=323 ms
64 bytes from 141.44.1.1: icmp_seq=1204 ttl=54 time=239 ms
64 bytes from 141.44.1.1: icmp_seq=1205 ttl=54 time=331 ms
64 bytes from 141.44.1.1: icmp_seq=1206 ttl=54 time=192 ms
64 bytes from 141.44.1.1: icmp_seq=1207 ttl=54 time=221 ms
64 bytes from 141.44.1.1: icmp_seq=1208 ttl=54 time=196 ms
64 bytes from 141.44.1.1: icmp_seq=1209 ttl=54 time=169 ms
64 bytes from 141.44.1.1: icmp_seq=1210 ttl=54 time=281 ms
64 bytes from 141.44.1.1: icmp_seq=1211 ttl=54 time=134 ms
64 bytes from 141.44.1.1: icmp_seq=1212 ttl=54 time=112 ms
64 bytes from 141.44.1.1: icmp_seq=1213 ttl=54 time=109 ms
64 bytes from 141.44.1.1: icmp_seq=1214 ttl=54 time=119 ms
64 bytes from 141.44.1.1: icmp_seq=1215 ttl=54 time=122 ms
64 bytes from 141.44.1.1: icmp_seq=1216 ttl=54 time=117 ms
64 bytes from 141.44.1.1: icmp_seq=1217 ttl=54 time=166 ms
64 bytes from 141.44.1.1: icmp_seq=1218 ttl=54 time=132 ms
64 bytes from 141.44.1.1: icmp_seq=1219 ttl=54 time=360 ms
64 bytes from 141.44.1.1: icmp_seq=1220 ttl=54 time=224 ms
64 bytes from 141.44.1.1: icmp_seq=1221 ttl=54 time=129 ms
